,loss,val_loss
0,0.1477808803319931,0.01724356785416603
1,0.014733599498867989,0.00263372459448874
2,0.0031794982496649027,0.0022725481539964676
3,0.0020033332984894514,0.0017159265698865056
4,0.0014624629402533174,0.0013242621207609773
5,0.001065079472027719,0.0009649376734159887
6,0.0007529064314439893,0.0007475547026842833
7,0.0005236802971921861,0.0005868218140676618
8,0.0003690321173053235,0.00044697485282085836
9,0.00027913067606277764,0.00038951210444793105
10,0.00023102328123059124,0.00032905288389883935
11,0.00020037019567098469,0.0002861366665456444
12,0.0001751139498082921,0.0002553396625444293
13,0.00015941928722895682,0.00026858129422180355
14,0.0001502522936789319,0.0002256022416986525
15,0.00014314817963168025,0.00021467461192514747
16,0.00012978642189409584,0.00021251865837257355
17,0.00012426497414708138,0.00020822472288273275
18,0.00012240138312336057,0.0001913383457576856
19,0.000111976514745038,0.00018715682381298393
20,0.00010985536937369034,0.0001830534019973129
21,0.00010534140164963901,0.0001858158502727747
22,0.00010098060738528147,0.0001790042733773589
23,9.662124648457393e-05,0.00016753238742239773
24,9.592183778295293e-05,0.00016887013043742627
25,9.083686745725572e-05,0.00016428080562036484
26,8.955189696280286e-05,0.00016249359759967774
27,8.61594671732746e-05,0.00015954666014295071
28,8.430965681327507e-05,0.0001549775042803958
29,8.765113307163119e-05,0.00015315916971303523
30,7.990644371602684e-05,0.00015905449981801212
31,7.944546086946502e-05,0.00014796855975873768
32,7.776737038511783e-05,0.00015203103248495609
33,7.903180812718347e-05,0.00014468231529463083
34,7.999971421668306e-05,0.00015669733693357557
35,7.490501593565568e-05,0.00015022272418718785
36,7.37924492568709e-05,0.00015433004591614008
37,7.632035703863949e-05,0.00013848893286194652
38,7.178202940849587e-05,0.000146455509820953
39,7.071996515151113e-05,0.00014726206427440047
40,6.905408372404054e-05,0.00014078628737479448
41,6.937701255083084e-05,0.00013105673133395612
42,6.869525532238185e-05,0.00013535069592762738
43,6.838638364570215e-05,0.00012924727343488485
44,6.49533249088563e-05,0.00012708440772257745
45,6.604664667975157e-05,0.0001444004155928269
46,6.674967153230682e-05,0.00012888715718872845
47,6.501186726382002e-05,0.0001275079121114686
48,6.882476736791432e-05,0.00012286507990211248
49,6.112813571235165e-05,0.00012307040742598474
50,6.286880670813844e-05,0.00012125293142162263
51,6.241371011128649e-05,0.00012247500126250088
52,6.360383849823847e-05,0.00012010969658149406
53,6.356885569402948e-05,0.00013526798284146935
54,6.1008318880340084e-05,0.0001234811934409663
55,5.968364348518662e-05,0.00012187366519356146
56,6.115541327744722e-05,0.00012238463386893272
57,5.99322265770752e-05,0.00011975624511251226
58,6.178321200422943e-05,0.00012192692520329729
59,5.944474833086133e-05,0.0001236456591868773
60,5.812846211483702e-05,0.00011396438640076667
61,5.822658204124309e-05,0.00011941536649828777
62,5.7380191719857976e-05,0.00011312107380945235
63,6.009516437188722e-05,0.00011509501200634986
64,5.8104127674596384e-05,0.00011098689719801769
65,5.602430610451847e-05,0.00011112616630271077
66,5.830981899634935e-05,0.0001150083335232921
67,5.619011426460929e-05,0.00011398832430131733
68,5.559864439419471e-05,0.00011536813690327108
69,5.8902340242639184e-05,0.00011008280125679448
70,5.5820881243562326e-05,0.00010893216676777229
71,5.8611542044673115e-05,0.0001082239905372262
72,5.533282092073932e-05,0.00010827566438820213
73,5.603645695373416e-05,0.0001155110148829408
74,5.8011395594803616e-05,0.0001097447529900819
75,5.39009524800349e-05,0.00010780777665786445
76,5.713604696211405e-05,0.00010739851859398186
77,5.6257122196257114e-05,0.00010709748312365264
78,5.485313886310905e-05,0.00010791967361001298
79,5.4871321481186897e-05,0.00010739120625657961
80,5.2905532356817275e-05,0.00010880084300879389
81,5.444316047942266e-05,0.000106965730083175
82,5.7002769608516246e-05,0.00010908226977335289
83,5.2180748753016815e-05,0.00010777603893075138
84,5.195014819037169e-05,0.0001075927066267468
85,5.465959111461416e-05,0.00010505456884857267
86,5.3436226153280586e-05,0.0001036316025420092
87,5.439702727016993e-05,0.00010622785339364782
88,5.591965964413248e-05,0.00010512702283449471
89,5.263264392851852e-05,0.00010519877105252817
90,5.5540756875416264e-05,0.00010281108552590013
91,5.1960476412205026e-05,0.00010392598051112145
92,5.330862040864304e-05,0.00011449874000390992
93,5.43387359357439e-05,0.00010218312672805041
94,5.410353696788661e-05,0.00012881732254754752
95,5.353116284823045e-05,0.00010102209489559755
96,5.035804497310892e-05,0.00010628774180077016
97,5.572674854192883e-05,0.00010281636059517041
98,5.1775532483588904e-05,0.00011535522935446352
99,5.1020339014939964e-05,0.00010244971053907648
100,5.260952821117826e-05,0.00010149567970074713
101,5.514154690899886e-05,0.00010389641829533502
102,5.1099857955705374e-05,0.00010096751793753356
103,5.2170453272992745e-05,0.00010904172813752666
104,5.074697037343867e-05,0.0001053601736202836
105,5.0287686462979764e-05,0.00011205080227227882
106,5.528269684873521e-05,9.97986935544759e-05
107,5.104351293994114e-05,0.00010131272574653849
108,5.378205969464034e-05,0.00010713574010878801
109,5.0331604143138975e-05,9.950310050044209e-05
110,4.90920792799443e-05,9.81956472969614e-05
111,4.9545313231647015e-05,0.00011710146645782515
112,4.866391100222245e-05,9.937286813510582e-05
113,5.1387913117650896e-05,9.923117613652721e-05
114,5.391713057179004e-05,9.973750275094062e-05
115,5.063737989985384e-05,9.80551922111772e-05
116,4.996151983505115e-05,9.844781743595377e-05
117,4.920205901726149e-05,0.00010568469588179141
118,5.210248491493985e-05,9.710194717627019e-05
119,5.00364440085832e-05,9.779991523828357e-05
120,4.867321331403218e-05,9.692865569377318e-05
121,5.051617699791677e-05,9.834941738517955e-05
122,4.9156144086737186e-05,0.00010835962893906981
123,5.442050314741209e-05,9.645119280321524e-05
124,4.800249735126272e-05,9.680798393674195e-05
125,4.8274374421453103e-05,9.750175377121195e-05
126,4.877613901044242e-05,9.64670252869837e-05
127,4.9826852773549035e-05,9.936460992321372e-05
128,4.923598316963762e-05,9.717968350742012e-05
129,4.817888111574575e-05,9.692145977169275e-05
130,5.038990275352262e-05,9.544862405164167e-05
131,4.8983194574248046e-05,9.912979294313118e-05
132,5.074877117294818e-05,9.512749966233969e-05
133,5.092004721518606e-05,9.926083293976262e-05
134,5.032197805121541e-05,9.751079778652638e-05
135,5.006243736715987e-05,9.666247933637351e-05
136,4.824665666092187e-05,9.565552318235859e-05
137,4.72645006084349e-05,9.624131780583411e-05
138,4.9029116780729964e-05,0.00010112453310284764
139,4.9562575441086665e-05,9.750408207764849e-05
140,4.9034133553504944e-05,9.594209404895082e-05
141,4.977219577995129e-05,9.539468737784773e-05
142,4.810110112885013e-05,9.611763380235061e-05
143,4.9115966248791665e-05,0.00010730705253081396
144,4.7956804337445647e-05,9.462088928557932e-05
145,4.709873610408977e-05,0.00010004983050748706
146,4.741005250252783e-05,9.385850717080757e-05
147,4.851928315474652e-05,9.779907850315794e-05
148,4.7446312237298116e-05,9.329588647233322e-05
149,4.725976032204926e-05,9.399417467648163e-05
150,4.7080837248358876e-05,9.965858043869957e-05
151,4.939652353641577e-05,9.56346484599635e-05
152,4.987841748516075e-05,9.51958863879554e-05
153,4.788533260580152e-05,9.320594108430669e-05
154,4.892298602499068e-05,9.289936861023307e-05
155,4.871920828009024e-05,9.397904796060175e-05
156,4.869018084718846e-05,9.30142414290458e-05
157,4.73768450319767e-05,9.279124060412869e-05
158,4.817040462512523e-05,0.00011478502710815519
159,4.945225373376161e-05,0.00010289486817782745
160,4.740590156870894e-05,9.449009667150676e-05
161,4.709345375886187e-05,9.480551671003923e-05
162,4.910804273094982e-05,0.00010353235120419413
163,4.849676770390943e-05,9.316788782598451e-05
164,4.9559035687707365e-05,9.266589768230915e-05
165,4.839074972551316e-05,9.805873560253531e-05
166,4.734770118375309e-05,9.333529305877164e-05
167,4.7000507038319483e-05,9.996155131375417e-05
168,4.702818114310503e-05,9.583438804838806e-05
169,4.867924508289434e-05,9.23500774661079e-05
170,4.8085286834975705e-05,9.512723772786558e-05
171,4.760055526276119e-05,9.455360122956336e-05
172,4.676536991610192e-05,9.991552360588685e-05
173,4.8832043830771e-05,9.324831626145169e-05
174,4.6023327740840614e-05,9.183998190565035e-05
175,4.704638195107691e-05,9.243498061550781e-05
176,4.906081085209735e-05,9.238615166395903e-05
177,4.5937427785247564e-05,9.15852069738321e-05
178,4.6240897063398734e-05,9.109458915190771e-05
179,4.6881308662705123e-05,9.400874841958284e-05
180,4.675743912230246e-05,9.34881973080337e-05
181,4.561481546261348e-05,9.70263936324045e-05
182,4.9355025112163275e-05,9.606763342162594e-05
183,4.7201236156979576e-05,9.335992217529565e-05
184,4.789886952494271e-05,9.111250983551145e-05
185,4.5605676859850064e-05,9.207300172420219e-05
186,4.726517727249302e-05,9.454281098442152e-05
187,4.723637175629847e-05,9.176318417303264e-05
188,4.7603589337086305e-05,9.085451893042773e-05
189,4.530854494078085e-05,9.106598736252636e-05
190,4.712603549705818e-05,9.818511171033606e-05
191,4.760600131703541e-05,9.630052227294073e-05
192,4.7467277909163386e-05,9.15027194423601e-05
193,4.750461448566057e-05,9.061228774953634e-05
194,4.6198976633604616e-05,9.291878814110532e-05
195,4.688516855821945e-05,9.089467494050041e-05
196,4.73588916065637e-05,9.501210297457874e-05
197,4.711128713097423e-05,9.155295265372843e-05
198,4.5437740482157096e-05,9.112975385505706e-05
199,4.6486158680636436e-05,9.183348447550088e-05
200,4.598723171511665e-05,9.150151163339615e-05
201,4.8765112296678126e-05,9.096475696424022e-05
202,4.802948751603253e-05,9.253063763026148e-05
203,4.792768959305249e-05,9.14267438929528e-05
204,4.640892075258307e-05,9.182721987599507e-05
205,4.48835598945152e-05,9.048957872437313e-05
206,4.5715631131315604e-05,9.04818152775988e-05
207,4.664127845899202e-05,9.01053863344714e-05
208,4.623642598744482e-05,9.14880438358523e-05
209,4.8040303227026016e-05,8.963331492850557e-05
210,4.67823920189403e-05,9.220067295245826e-05
211,4.5715805754298344e-05,9.322434925707057e-05
212,4.768636790686287e-05,8.986426109913737e-05
213,4.8833662731340155e-05,9.163514187093824e-05
214,4.7378864110214636e-05,9.009875793708488e-05
215,4.610456744558178e-05,9.38136872719042e-05
216,4.5165896153775975e-05,9.0230350906495e-05
217,4.55126391898375e-05,9.439604764338583e-05
218,4.5351916924118996e-05,9.011753718368709e-05
219,4.555017585516907e-05,9.005070751300082e-05
220,4.60615374322515e-05,9.526143549010158e-05
221,4.568717486108653e-05,9.075461275642738e-05
222,4.557696229312569e-05,9.291729656979442e-05
223,4.851034464081749e-05,0.00010552169987931848
224,4.8324458475690335e-05,9.354774374514818e-05
225,4.540587906376459e-05,9.204685920849442e-05
226,4.597364386427216e-05,9.110438986681402e-05
227,4.671225178753957e-05,8.899118256522343e-05
228,4.5528795453719795e-05,9.078102448256686e-05
229,4.463750883587636e-05,9.023401798913255e-05
230,4.662956052925438e-05,9.043502359418198e-05
231,4.5139579015085474e-05,8.906600123737007e-05
232,4.717986303148791e-05,9.956246503861621e-05
233,4.715222166851163e-05,9.213648445438594e-05
234,4.5604272600030527e-05,8.916513615986332e-05
235,4.4397467718226835e-05,8.907837036531419e-05
236,4.85241980641149e-05,9.125828364631161e-05
237,4.5741460780845955e-05,8.917128434404731e-05
238,4.6474102418869734e-05,9.891087393043563e-05
239,4.4217787944944575e-05,8.994780364446342e-05
240,4.788713340531103e-05,8.934735524235293e-05
241,4.681999780586921e-05,9.3914641183801e-05
242,4.599619933287613e-05,9.629888518247753e-05
243,4.8326721298508346e-05,8.934461948229e-05
244,4.488353442866355e-05,9.064460027730092e-05
245,4.5315930037759244e-05,9.012096415972337e-05
246,4.590549360727891e-05,9.167052485281602e-05
247,4.677081960835494e-05,9.080030577024445e-05
248,4.536972846835852e-05,8.84340624907054e-05
249,4.667932807933539e-05,8.843379328027368e-05
250,4.431471461430192e-05,8.844454714562744e-05
251,4.470683779800311e-05,9.86074228421785e-05
252,4.6542361815227196e-05,8.884488488547504e-05
253,4.5853677875129506e-05,8.846983837429434e-05
254,4.5271597628016025e-05,9.988142846850678e-05
255,4.5324810344027355e-05,9.59357203100808e-05
256,4.5711833081441e-05,8.844913827488199e-05
257,4.5163182221585885e-05,8.836047345539555e-05
258,4.7241803258657455e-05,8.875233470462263e-05
259,4.532397724688053e-05,8.883965347195044e-05
260,4.582758265314624e-05,8.934413199312985e-05
261,4.506365075940266e-05,9.86270752036944e-05
262,4.5165132178226486e-05,9.036566916620359e-05
263,4.423843347467482e-05,9.17678335099481e-05
264,4.564841219689697e-05,9.104334458243102e-05
265,4.5642751501873136e-05,8.817538036964834e-05
266,4.487473051995039e-05,9.116560977417976e-05
267,4.499374335864559e-05,8.931501361075789e-05
268,4.422501297085546e-05,0.0001041227369569242
269,4.464463927433826e-05,8.80225416040048e-05
270,4.6757741074543446e-05,8.96897108759731e-05
271,4.51229207101278e-05,9.025149483932182e-05
272,4.54841683676932e-05,9.053138637682423e-05
273,4.600514148478396e-05,8.879454981070012e-05
274,4.676116805057973e-05,9.412055078428239e-05
275,4.524004179984331e-05,8.784354577073827e-05
276,4.4464828533818945e-05,8.943286229623482e-05
277,4.623324639396742e-05,8.884400449460372e-05
278,4.540671216091141e-05,9.299156954512e-05
279,4.664115112973377e-05,9.080677409656346e-05
280,4.419247852638364e-05,8.879553206497803e-05
281,4.432159403222613e-05,8.758391777519137e-05
282,4.467659164220095e-05,9.155548468697816e-05
283,4.52001258963719e-05,9.575400326866657e-05
284,4.636713129002601e-05,8.832815365167335e-05
285,4.46194717369508e-05,9.090737148653716e-05
286,4.766062193084508e-05,9.272589522879571e-05
287,4.564840128296055e-05,9.001218131743371e-05
288,4.5479609980247915e-05,8.92819298314862e-05
289,4.491123036132194e-05,8.952891948865727e-05
290,4.539823567029089e-05,8.805331162875518e-05
291,4.56268317066133e-05,9.10721137188375e-05
292,4.521691153058782e-05,9.261922969017178e-05
293,4.38817405665759e-05,8.793551387498155e-05
294,4.4897191401105374e-05,8.897796215023845e-05
295,4.537896893452853e-05,9.232968295691535e-05
296,4.42655073129572e-05,9.060659795068204e-05
297,4.622562482836656e-05,8.963344589574262e-05
298,4.4807275116909295e-05,9.363504068460315e-05
299,4.577434447128326e-05,9.148826211458072e-05
300,4.533210085355677e-05,9.246650733985007e-05
301,4.435760638443753e-05,8.926812733989209e-05
302,4.441010969458148e-05,9.493178367847577e-05
303,4.462088327272795e-05,8.867974975146353e-05
304,4.418958997121081e-05,8.72749587870203e-05
305,4.518038622336462e-05,9.187546675093472e-05
306,4.3816937250085175e-05,9.073763794731349e-05
307,4.496820838539861e-05,9.076415153685957e-05
308,4.498325506574474e-05,9.039288124768063e-05
309,4.7508947318419814e-05,8.756452007219195e-05
310,4.331395393819548e-05,8.90911542228423e-05
311,4.518688001553528e-05,8.758899639360607e-05
312,4.643853026209399e-05,9.603267244528979e-05
313,4.3372056097723544e-05,9.041662269737571e-05
314,4.368356167105958e-05,8.803859236650169e-05
315,4.4891221477882937e-05,9.471832890994847e-05
316,4.395688301883638e-05,8.757626346778125e-05
317,4.648210961022414e-05,8.89862421900034e-05
318,4.5743061491521075e-05,8.832606545183808e-05
319,4.468440965865739e-05,8.927344606490806e-05
320,4.453550718608312e-05,8.969609189080074e-05
321,4.469342457014136e-05,8.740813791519031e-05
322,4.3779135012300685e-05,9.220973151968792e-05
323,4.575698767439462e-05,8.770877320785075e-05
324,4.6585391828557476e-05,8.781945507507771e-05
325,4.408754102769308e-05,8.81145751918666e-05
326,4.463955701794475e-05,8.923942368710414e-05
327,4.3774780351668596e-05,8.93700125743635e-05
328,4.4490159780252725e-05,8.840762166073546e-05
329,4.488467675400898e-05,9.027116175275296e-05
330,4.388275192468427e-05,8.754363807383925e-05
331,4.32706656283699e-05,8.694485586602241e-05
332,4.350184462964535e-05,8.84688415681012e-05
333,4.508350320975296e-05,9.28769150050357e-05
334,4.646040906663984e-05,8.959315164247528e-05
335,4.6326043957378715e-05,8.897237421479076e-05
336,4.388176239444874e-05,8.790805441094562e-05
337,4.410618930705823e-05,9.00270024430938e-05
338,4.4148564484203234e-05,9.740402310853824e-05
339,4.603068373398855e-05,9.152566781267524e-05
340,4.466988684725948e-05,9.799469262361526e-05
341,4.443028592504561e-05,8.731026900932193e-05
342,4.3959553295280784e-05,8.759138290770352e-05
343,4.596159124048427e-05,9.333911293651909e-05
344,4.379556412459351e-05,8.7129017629195e-05
345,4.4921882363269106e-05,8.72029850143008e-05
346,4.413812348502688e-05,9.115733701037243e-05
347,4.5608550863107666e-05,9.306711581302807e-05
348,4.39008763351012e-05,8.774899470154196e-05
